0	2336
0	289
0	67
0	1478
0	2369
0	2506
0	493
0	2192
0	434
0	373
0	2102
0	376
0	2233
1	1920
1	299
1	2710
1	135
1	2057
1	1162
1	2315
1	908
1	653
1	1517
1	404
1	2326
1	1531
1	799
1	1952
1	2814
1	2723
1	2470
1	939
1	2604
1	1586
1	1966
1	49
1	1074
1	2355
1	2229
1	695
1	1208
1	1594
1	671
1	1468
1	576
1	1579
1	1990
1	2631
1	1804
1	1994
1	1612
1	2383
1	1488
1	211
1	468
1	726
1	471
1	1729
1	1758
1	1505
1	483
1	614
1	2151
1	2025
1	2795
1	621
1	1520
1	2801
1	882
1	2037
1	120
1	2682
1	379
1	2686
2	1801
2	906
2	1934
2	16
2	1555
2	1429
2	919
2	28
2	926
2	929
2	1954
2	1452
2	2462
2	1591
2	707
2	453
2	2374
2	327
2	2248
2	585
2	76
2	2769
2	1363
2	1109
2	2006
2	2265
2	2147
2	2021
2	234
2	2283
2	2418
2	1270
2	2807
2	2170
2	2943
3	1025
3	2691
3	2437
3	1158
3	903
3	140
3	1039
3	144
3	1169
3	1043
3	1172
3	2969
3	1917
3	1519
3	1180
3	2593
3	1704
3	944
3	2482
3	1845
3	2614
3	2121
3	2496
3	193
3	450
3	1603
3	1350
3	1481
3	2359
3	2508
3	1613
3	320
3	2772
3	2755
3	915
3	2398
3	2143
3	528
3	482
3	1763
3	484
3	1894
3	1255
3	2664
3	622
3	623
3	883
3	2420
3	629
3	2169
3	2044
3	637
3	1023
4	1632
4	2786
4	1060
4	2824
4	2355
4	2516
4	2966
4	1975
4	1817
4	2394
4	1886
5	517
5	2054
5	1031
5	8
5	521
5	10
5	2061
5	1550
5	2063
5	19
5	2586
5	1563
5	1052
5	1056
5	35
5	348
5	1066
5	44
5	2097
5	1586
5	1588
5	1083
5	63
5	1600
5	1089
5	1606
5	1095
5	1096
5	2743
5	2124
5	2402
5	1102
5	2641
5	2403
5	1108
5	1624
5	1113
5	2141
5	2143
5	1632
5	615
5	1641
5	2151
5	2160
5	1652
5	120
5	123
5	1660
5	637
5	640
5	133
5	135
5	2697
5	1163
5	653
5	2702
5	1680
5	146
5	149
5	151
5	156
5	157
5	2208
5	1186
5	1701
5	1702
5	2216
5	2588
5	1706
5	1707
5	1709
5	2529
5	180
5	693
5	695
5	697
5	1722
5	1823
5	2239
5	199
5	200
5	204
5	1997
5	2768
5	2769
5	1747
5	1236
5	1241
5	731
5	2781
5	2785
5	2275
5	232
5	2281
5	1773
5	2344
5	1266
5	247
5	2808
5	1274
5	261
5	1800
5	778
5	2315
5	2316
5	783
5	789
5	2327
5	1817
5	285
5	287
5	2337
5	1755
5	804
5	296
5	1321
5	300
5	2862
5	1328
5	1340
5	2880
5	2371
5	1350
5	2375
5	1352
5	841
5	2841
5	858
5	860
5	1374
5	2192
5	1890
5	1891
5	2876
5	361
5	2922
5	2414
5	1391
5	1392
5	882
5	1907
5	890
5	2638
5	1921
5	388
5	906
5	1422
5	915
5	1940
5	1941
5	2966
5	1433
5	2459
5	2464
5	936
5	2473
5	1453
5	1966
5	1456
5	1972
5	1975
5	1976
5	2489
5	1827
5	455
5	968
5	1482
5	461
5	1998
5	2513
5	2002
5	2516
5	1493
5	2520
5	1500
5	2164
5	997
5	2026
5	1519
5	2034
5	2036
5	501
5	1620
5	1531
5	2218
5	2558
5	1023
6	1920
6	388
6	1413
6	646
6	1543
6	2568
6	138
6	267
6	396
6	653
6	2575
6	1680
6	146
6	1173
6	2200
6	2586
6	1563
6	2076
6	1438
6	1186
6	1443
6	804
6	2588
6	2218
6	2951
6	2097
6	1970
6	2099
6	1973
6	1480
6	1337
6	1722
6	2876
6	1596
6	1726
6	2879
6	2496
6	2371
6	452
6	966
6	1352
6	2316
6	461
6	2126
6	2511
6	1232
6	2001
6	2334
6	855
6	2522
6	2362
6	2015
6	1632
6	2448
6	2660
6	2150
6	2279
6	2152
6	2793
6	2026
6	365
6	1519
6	1008
6	1640
6	2024
6	1257
6	1913
6	2172
6	2858
6	638
7	519
7	522
7	1035
7	1038
7	2577
7	530
7	1555
7	1557
7	1059
7	1060
7	1578
7	557
7	2606
7	2609
7	50
7	1587
7	2615
7	1081
7	570
7	1084
7	61
7	585
7	2123
7	589
7	2127
7	594
7	2918
7	598
7	599
7	608
7	1635
7	101
7	103
7	616
7	2154
7	2151
7	2669
7	2674
7	1659
7	1045
7	1156
7	2186
7	1815
7	1165
7	142
7	2196
7	1178
7	161
7	2224
7	1728
7	705
7	1218
7	1219
7	2337
7	2248
7	2249
7	2773
7	2264
7	2265
7	123
7	1766
7	1770
7	1771
7	238
7	1783
7	1276
7	1789
7	2816
7	262
7	269
7	275
7	2326
7	2839
7	2849
7	1317
7	299
7	1842
7	309
7	1847
7	821
7	651
7	1349
7	2890
7	1357
7	2383
7	347
7	1884
7	2912
7	2914
7	1893
7	2406
7	1898
7	881
7	376
7	2940
7	2943
7	897
7	2283
7	1929
7	908
7	1939
7	916
7	917
7	1942
7	408
7	837
7	417
7	1954
7	933
7	1449
7	940
7	1965
7	430
7	1455
7	1460
7	1977
7	444
7	1983
7	2496
7	1475
7	2500
7	969
7	2510
7	987
7	1505
7	1509
7	2534
7	1618
7	1007
7	1520
7	2034
7	2301
7	2036
7	2556
7	1021
7	510
8	1287
8	521
8	906
8	2575
8	145
8	1475
8	1940
8	154
8	1563
8	1311
8	802
8	805
8	1062
8	1704
8	2473
8	2091
8	2860
8	492
8	2096
8	818
8	2105
8	117
8	1674
8	1086
8	2879
8	961
8	835
8	196
8	1356
8	501
8	844
8	1741
8	81
8	978
8	2915
8	469
8	2722
8	1500
8	1506
8	2403
8	2513
8	104
8	2154
8	2411
8	1516
8	365
8	2344
8	2919
8	1525
8	886
8	2039
8	2964
8	2427
8	2172
8	2814
8	1023
9	2690
9	771
9	388
9	1287
9	777
9	823
9	21
9	2198
9	2840
9	160
9	2337
9	804
9	1447
9	1064
9	427
9	689
9	905
9	1209
9	1339
9	1852
9	573
9	2240
9	1601
9	1910
9	968
9	75
9	1100
9	1487
9	594
9	416
9	1494
9	1496
9	2013
9	351
9	2151
9	619
9	2472
9	595
9	2421
9	1014
9	2808
9	505
9	2557
10	129
10	515
10	2054
10	1671
10	648
10	2697
10	653
10	1297
10	1810
10	915
10	2326
10	1177
10	1563
10	2077
10	1438
10	1313
10	1314
10	2587
10	805
10	301
10	1181
10	304
10	628
10	2100
10	693
10	1590
10	1609
10	697
10	2427
10	316
10	2624
10	834
10	2627
10	2629
10	2630
10	1991
10	1224
10	457
10	2250
10	587
10	972
10	1997
10	2573
10	592
10	2516
10	1367
10	1241
10	474
10	859
10	293
10	96
10	2913
10	2658
10	1379
10	2660
10	2454
10	232
10	1513
10	1921
10	2947
10	2450
10	114
10	1907
10	285
10	2934
10	2299
10	2941
10	246
11	1539
11	2585
11	2822
11	42
11	1072
11	2609
11	1079
11	59
11	2621
11	2113
11	1603
11	2411
11	86
11	92
11	1636
11	1125
11	2168
11	633
11	643
11	2924
11	2187
11	1166
11	2194
11	659
11	1688
11	153
11	155
11	669
11	2718
11	2719
11	2724
11	165
11	1191
11	2729
11	1711
11	1206
11	700
11	701
11	1217
11	2244
11	2245
11	202
11	715
11	1746
11	1240
11	218
11	1243
11	2781
11	737
11	226
11	2791
11	240
11	253
11	766
11	774
11	1495
11	1300
11	789
11	793
11	286
11	290
11	809
11	302
11	818
11	2867
11	2365
11	1854
11	2368
11	1864
11	1866
11	1359
11	849
11	1678
11	2390
11	354
11	2449
11	1897
11	363
11	1388
11	1902
11	2418
11	889
11	2949
11	391
11	1425
11	1947
11	1691
11	934
11	2888
11	441
11	1992
11	2516
11	983
11	988
11	992
11	2533
11	2036
11	1015
11	1016
11	1500
11	1365
12	1408
12	129
12	2182
12	1928
12	1673
12	779
12	1420
12	527
12	344
12	2836
12	2839
12	285
12	544
12	931
12	681
12	2866
12	51
12	822
12	1081
12	2106
12	571
12	2657
12	2355
12	1355
12	976
12	2385
12	594
12	856
12	1884
12	2816
12	608
12	1889
12	994
12	358
12	2919
12	620
12	1261
12	114
12	506
12	1915
13	356
13	2533
13	616
13	937
13	2492
13	2027
13	1168
13	1001
13	2292
13	2645
13	567
13	155
13	892
14	2052
14	1034
14	1555
14	2587
14	2736
14	546
14	35
14	1075
14	1078
14	2104
14	1595
14	377
14	438
14	1377
14	1122
14	599
14	94
14	2144
14	98
14	1124
14	2150
14	2161
14	1043
14	2165
14	2182
14	961
14	2185
14	650
14	1303
14	2191
14	2244
14	154
14	2204
14	1694
14	1703
14	169
14	176
14	690
14	1719
14	185
14	196
14	206
14	718
14	1239
14	1755
14	2781
14	2275
14	1252
14	2284
14	237
14	240
14	249
14	250
14	2303
14	2816
14	2305
14	259
14	2322
14	2327
14	1817
14	285
14	1310
14	1313
14	1321
14	811
14	304
14	1842
14	1843
14	2869
14	1336
14	1345
14	1861
14	329
14	1866
14	1872
14	337
14	2756
14	855
14	1371
14	1884
14	2398
14	1889
14	1386
14	1908
14	2934
14	889
14	895
14	1924
14	2953
14	2446
14	1424
14	915
14	2965
14	1949
14	1438
