node	student	gender	dorm	major	year	school
0	2	2	0	287	2005	1764
1	1	2	0	308	2006	50652
2	1	1	178	239	2008	1726
3	1	2	0	295	2009	2665
4	1	2	0	300	2009	2813
5	1	2	0	308	2006	2028
6	1	2	0	245	2005	2786
7	1	2	102	246	2007	1594
8	2	1	0	262	2005	2369
9	1	1	0	0	0	2813
10	1	1	153	294	2008	1756
11	1	2	115	245	2008	1279
12	1	1	176	260	2009	9587
13	1	2	119	251	0	2657
14	1	1	173	270	2009	2460
15	1	1	0	245	2009	1741
16	1	2	0	266	2005	55684
17	2	2	0	287	2005	2042
18	2	2	0	266	2004	2561
19	1	0	0	0	0	0
20	1	1	0	259	2006	1676
21	1	1	98	235	2008	3049
22	1	2	158	308	2008	1764
23	2	0	0	0	0	0
24	1	0	0	288	2006	1764
25	1	2	0	255	2007	50055
26	1	1	0	245	0	1774
27	1	2	177	266	2007	2561
28	1	1	0	260	2006	50225
29	1	1	102	266	2007	1274
30	1	1	0	309	2008	2767
31	1	1	0	266	0	2561
32	1	2	0	298	2006	0
33	2	2	0	288	2005	1617
34	1	1	0	270	0	2749
35	1	2	0	268	2006	1286
36	1	2	128	0	2008	2472
37	1	1	0	288	2007	1823
38	1	0	154	245	2009	1287
39	1	2	0	287	2005	2381
40	1	1	0	309	2008	2535
41	1	2	178	245	2007	2667
42	1	1	86	259	2009	2152
43	1	1	102	305	2005	0
44	1	0	0	0	0	1725
45	1	2	107	273	2009	1274
46	1	2	0	245	2009	1763
47	1	0	0	288	0	0
48	1	2	0	245	2009	2670
49	1	2	96	245	2009	1349
50	1	0	0	0	0	0
51	1	0	0	288	2006	2275
52	1	2	87	259	2008	2512
53	2	1	0	266	0	0
54	1	1	0	309	2005	1949
55	1	0	0	244	2005	50028
56	1	1	168	237	2008	2072
57	1	2	0	251	0	2557
58	1	1	0	262	0	2794
59	1	2	0	266	2006	1913
60	1	1	96	246	2009	1959
61	1	2	142	323	2009	2054
62	2	2	0	287	2005	0
63	1	1	0	305	2006	18070
64	1	1	0	255	2008	2105
65	1	2	0	297	2006	2275
66	1	0	0	0	0	0
67	1	2	0	246	2009	1355
68	1	1	175	245	2008	1348
69	1	2	146	266	2007	1379
70	1	2	172	282	0	0
71	1	2	139	0	2008	1733
72	1	1	0	314	2007	1797
73	1	2	0	259	2006	3036
74	1	2	0	282	2007	2388
75	1	1	0	307	2006	0
76	2	1	0	270	2005	2584
77	1	1	117	266	2009	1411
78	1	2	0	300	2007	3036
79	1	2	87	0	0	1438
80	1	1	152	305	2008	3118
81	1	1	0	270	0	1685
82	1	1	122	309	2006	1311
83	1	2	0	0	2007	1913
84	1	1	106	0	2008	1372
85	1	1	0	259	0	0
86	1	1	102	260	2008	2670
87	1	1	0	248	2006	1293
88	2	2	175	245	2005	50353
89	1	1	139	285	2009	2355
90	1	2	0	287	0	1450
91	1	1	0	305	0	0
92	1	0	0	245	0	0
93	1	1	0	305	2006	1726
94	1	1	88	262	2005	2674
95	1	2	87	307	2005	0
96	1	2	108	244	2009	1287
97	2	2	160	282	0	16744
98	1	2	178	266	2008	2973
99	1	2	0	268	2007	1949
100	1	1	0	309	2005	2495
